Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
2618,-118.26,34.02,48.0,1465.0,440.0,1859.0,400.0,1.3134,<1H OCEAN,119328.0
2619,-119.75,34.43,23.0,2982.0,837.0,1317.0,787.0,3.3776,NEAR OCEAN,264522.01
2620,-117.93,33.68,33.0,2664.0,432.0,1197.0,429.0,5.069,<1H OCEAN,250030.0
2621,-118.35,34.06,48.0,3551.0,826.0,1601.0,827.0,3.2279,<1H OCEAN,324645.05
2622,-122.34,37.94,42.0,2206.0,451.0,989.0,444.0,3.125,NEAR BAY,140116.0
2623,-118.17,33.82,50.0,3587.0,693.0,1513.0,651.0,5.5106,NEAR OCEAN,303325.08
2624,-118.15,33.87,29.0,2690.0,659.0,1747.0,617.0,3.3713,<1H OCEAN,200476.0
2625,-118.45,34.1,31.0,6675.0,842.0,2092.0,796.0,11.8442,<1H OCEAN,499670.98
2626,-122.45,37.79,52.0,3069.0,579.0,1107.0,536.0,5.5634,NEAR BAY,455689.57
2627,-118.29,33.72,21.0,1568.0,452.0,801.0,422.0,3.5109,NEAR OCEAN,281248.05
2628,-117.93,33.74,30.0,1654.0,434.0,1843.0,467.0,3.1403,<1H OCEAN,170840.0
2629,-119.3,34.27,17.0,1527.0,503.0,688.0,423.0,1.6007,NEAR OCEAN,229384.07
2630,-122.4,37.68,36.0,3595.0,815.0,1649.0,755.0,3.3816,NEAR BAY,251240.0
2631,-118.08,34.02,14.0,3789.0,810.0,2551.0,793.0,2.9321,<1H OCEAN,175025.0
2632,-118.86,34.16,16.0,1509.0,216.0,578.0,235.0,10.2614,<1H OCEAN,485956.77
2633,-117.87,33.81,15.0,3082.0,536.0,1268.0,531.0,3.7604,<1H OCEAN,202226.0
2634,-117.26,34.24,10.0,4750.0,844.0,1220.0,428.0,4.5536,INLAND,147975.0
2635,-118.08,34.56,14.0,5144.0,887.0,2846.0,824.0,4.5615,INLAND,164513.0
2636,-117.12,32.66,52.0,16.0,4.0,8.0,3.0,1.125,NEAR OCEAN,124178.0
2637,-121.99,37.53,25.0,5405.0,939.0,2831.0,923.0,5.0423,<1H OCEAN,242507.0
2638,-120.99,37.63,21.0,319.0,120.0,276.0,85.0,2.4792,INLAND,145140.0
2639,-122.31,37.93,36.0,1526.0,256.0,696.0,263.0,3.5089,NEAR BAY,209042.0
2640,-117.09,32.69,34.0,1469.0,267.0,1031.0,267.0,3.4583,NEAR OCEAN,119771.0
2641,-122.08,37.68,37.0,848.0,202.0,314.0,205.0,2.3958,NEAR BAY,209887.01
2642,-122.47,37.71,44.0,2547.0,511.0,1577.0,516.0,4.1939,NEAR OCEAN,249061.0
2643,-118.53,34.44,19.0,3013.0,507.0,1356.0,484.0,5.1163,<1H OCEAN,243899.01
2644,-118.12,34.0,31.0,3281.0,768.0,2385.0,733.0,2.7308,<1H OCEAN,178908.0
2645,-121.49,38.5,30.0,1715.0,271.0,842.0,263.0,3.0313,INLAND,106539.0
2646,-118.03,34.1,38.0,2301.0,416.0,1079.0,398.0,4.4236,INLAND,257162.0
2647,-120.84,35.35,27.0,2863.0,711.0,930.0,533.0,2.6205,NEAR OCEAN,211908.0
2648,-118.35,34.06,52.0,1368.0,322.0,617.0,303.0,5.3819,<1H OCEAN,361560.16
2649,-118.18,34.1,8.0,1116.0,267.0,435.0,235.0,4.9231,<1H OCEAN,214900.0
2650,-122.0,38.35,24.0,745.0,116.0,300.0,115.0,3.6176,INLAND,149828.0
2651,-118.22,33.99,24.0,1402.0,482.0,1976.0,466.0,2.6964,<1H OCEAN,159736.0
2652,-117.16,32.73,52.0,1682.0,617.0,873.0,534.0,2.0972,NEAR OCEAN,199240.04
2653,-117.25,32.82,23.0,6139.0,826.0,2036.0,807.0,9.5245,NEAR OCEAN,485157.79
2654,-118.45,35.62,18.0,2304.0,527.0,782.0,390.0,1.4141,INLAND,68483.0
2655,-118.26,34.03,49.0,299.0,90.0,287.0,68.0,1.2096,<1H OCEAN,167456.0
2656,-118.2,34.11,52.0,1901.0,525.0,1856.0,480.0,3.0,<1H OCEAN,190281.0
2657,-118.04,33.76,25.0,4061.0,545.0,1623.0,527.0,7.1572,<1H OCEAN,338385.0
2658,-118.3,33.96,39.0,2802.0,618.0,1524.0,529.0,2.6518,<1H OCEAN,156450.0
2659,-118.47,33.99,24.0,1438.0,454.0,665.0,416.0,2.975,<1H OCEAN,349149.12
2660,-118.18,34.11,44.0,1346.0,398.0,1204.0,344.0,2.3984,<1H OCEAN,161786.0
2661,-116.52,33.85,13.0,7559.0,1444.0,3189.0,1105.0,3.4886,INLAND,138028.0
2662,-118.19,34.1,42.0,1577.0,379.0,1317.0,378.0,3.2121,<1H OCEAN,177426.0
2663,-118.48,34.16,30.0,3507.0,536.0,1427.0,525.0,6.7082,<1H OCEAN,372388.07
2664,-118.33,34.2,43.0,2322.0,418.0,1106.0,433.0,4.3631,<1H OCEAN,233985.0
2665,-122.48,37.73,52.0,1597.0,240.0,566.0,231.0,5.1681,NEAR OCEAN,344533.08
2666,-118.94,34.17,16.0,3746.0,508.0,1556.0,452.0,6.3303,<1H OCEAN,290870.0
2667,-119.55,36.52,31.0,1986.0,417.0,1042.0,422.0,3.0294,INLAND,75018.0
2668,-118.31,34.16,38.0,2347.0,665.0,1317.0,547.0,3.2112,<1H OCEAN,261580.0
2669,-122.14,38.01,50.0,1760.0,341.0,741.0,316.0,4.5,NEAR BAY,226823.0
2670,-117.92,33.67,14.0,6224.0,1679.0,3148.0,1589.0,4.2071,<1H OCEAN,199203.0
2671,-117.07,32.64,30.0,2873.0,774.0,1593.0,731.0,2.24,NEAR OCEAN,120579.0
2672,-119.67,37.27,13.0,5087.0,981.0,2284.0,913.0,2.7413,INLAND,107449.0
2673,-121.78,37.24,17.0,2123.0,341.0,1067.0,339.0,6.0062,<1H OCEAN,268658.01
2674,-118.44,34.07,35.0,1973.0,332.0,1257.0,296.0,8.9565,<1H OCEAN,497900.96
2675,-120.97,38.42,16.0,1748.0,322.0,4930.0,287.0,4.3029,INLAND,168825.0
2676,-122.71,38.43,38.0,1689.0,526.0,1071.0,529.0,1.5026,<1H OCEAN,184081.0
2677,-118.2,34.11,36.0,1441.0,534.0,1809.0,500.0,2.1793,<1H OCEAN,155141.0
2678,-117.11,32.9,16.0,2043.0,388.0,705.0,352.0,4.4766,<1H OCEAN,164905.0
2679,-122.49,37.63,31.0,3109.0,621.0,1472.0,618.0,5.155,NEAR OCEAN,305286.02
2680,-121.33,36.43,40.0,622.0,194.0,902.0,196.0,2.625,<1H OCEAN,155275.0
2681,-118.3,34.02,34.0,3184.0,772.0,2474.0,705.0,1.631,<1H OCEAN,124934.0
2682,-118.27,34.04,13.0,1784.0,,2158.0,682.0,1.7038,<1H OCEAN,174299.0
2683,-119.03,35.34,36.0,3474.0,645.0,1679.0,616.0,2.7256,INLAND,69588.0
2684,-121.04,37.66,11.0,1658.0,301.0,913.0,298.0,4.1705,INLAND,173019.0
2685,-117.01,32.63,7.0,6483.0,976.0,3269.0,1005.0,5.7358,NEAR OCEAN,257242.02
2686,-122.04,36.97,52.0,1901.0,335.0,955.0,301.0,3.8259,NEAR OCEAN,253159.0
2687,-117.82,33.81,19.0,2556.0,304.0,822.0,260.0,9.9055,<1H OCEAN,467238.5
2688,-117.85,33.9,25.0,1548.0,256.0,811.0,263.0,5.2037,<1H OCEAN,229762.01
2689,-118.15,33.89,30.0,4426.0,995.0,4196.0,921.0,3.274,<1H OCEAN,194186.0
2690,-118.22,33.9,30.0,1007.0,260.0,1112.0,238.0,1.7262,<1H OCEAN,104859.0
2691,-117.94,33.64,24.0,1097.0,307.0,470.0,333.0,1.6389,<1H OCEAN,182565.03
2692,-118.39,34.04,49.0,1230.0,279.0,669.0,269.0,3.9038,<1H OCEAN,353031.13
2693,-118.16,34.16,44.0,1284.0,278.0,925.0,261.0,1.7321,<1H OCEAN,184858.07
2694,-121.81,38.58,17.0,1964.0,314.0,808.0,286.0,5.9629,INLAND,217239.0
2695,-118.04,33.86,21.0,2870.0,437.0,1671.0,470.0,7.2628,<1H OCEAN,361461.04
2696,-121.27,38.67,15.0,1701.0,346.0,723.0,352.0,3.8906,INLAND,148410.0
2697,-117.03,32.73,32.0,1750.0,333.0,997.0,335.0,3.4784,NEAR OCEAN,132461.0
2698,-118.33,34.17,44.0,1934.0,375.0,750.0,365.0,2.473,<1H OCEAN,253248.03
2699,-120.95,38.69,10.0,3421.0,563.0,1689.0,545.0,5.2032,INLAND,192922.0
2700,-117.46,34.09,8.0,4711.0,963.0,3310.0,988.0,3.5488,INLAND,132858.0
2701,-119.85,36.43,23.0,1824.0,354.0,1146.0,362.0,2.8913,INLAND,79365.0
2702,-122.39,37.72,52.0,135.0,34.0,93.0,26.0,2.1484,NEAR BAY,218833.02
2703,-118.43,34.23,35.0,2049.0,390.0,1286.0,385.0,4.4432,<1H OCEAN,205383.0
2704,-119.85,36.77,9.0,1142.0,314.0,620.0,283.0,2.0446,INLAND,65909.0
2705,-118.18,33.87,44.0,2137.0,461.0,1126.0,439.0,3.4408,<1H OCEAN,166553.0
2706,-117.8,33.85,23.0,3038.0,470.0,1568.0,438.0,5.6403,<1H OCEAN,250209.0
2707,-117.94,33.9,27.0,2029.0,242.0,711.0,254.0,9.7956,<1H OCEAN,450188.32
2708,-119.73,36.72,15.0,2246.0,456.0,1190.0,403.0,2.0294,INLAND,70817.0
2709,-118.9,34.41,35.0,4431.0,739.0,2304.0,720.0,4.2599,<1H OCEAN,243307.07
2710,-117.95,33.86,36.0,2038.0,343.0,1066.0,346.0,5.197,<1H OCEAN,213276.0
2711,-118.34,34.08,52.0,1721.0,195.0,688.0,196.0,15.0001,<1H OCEAN,500001.0
2712,-117.87,33.78,21.0,2487.0,573.0,1515.0,494.0,4.3039,<1H OCEAN,203465.0
2713,-122.0,37.32,34.0,3450.0,731.0,1915.0,689.0,4.7402,<1H OCEAN,258600.0
2714,-122.25,37.51,45.0,989.0,174.0,504.0,180.0,4.8382,NEAR OCEAN,300494.0
2715,-117.02,32.7,22.0,2756.0,516.0,1849.0,486.0,4.1837,NEAR OCEAN,140969.0
2716,-122.68,38.46,17.0,3201.0,527.0,1244.0,495.0,4.7143,<1H OCEAN,215693.0
2717,-122.03,37.98,44.0,1254.0,252.0,498.0,217.0,3.4531,NEAR BAY,150809.0
2718,-121.54,38.51,17.0,8482.0,1590.0,3362.0,1513.0,4.2216,INLAND,176438.0
2719,-122.71,38.46,42.0,1574.0,376.0,844.0,369.0,2.314,<1H OCEAN,161535.01
2720,-118.2,34.07,34.0,1765.0,551.0,2203.0,500.0,2.2708,<1H OCEAN,149511.0
2721,-117.85,33.85,17.0,4678.0,1065.0,2427.0,1020.0,4.2276,<1H OCEAN,219138.0
2722,-117.36,34.09,32.0,3616.0,631.0,2131.0,593.0,3.2879,INLAND,102167.0
2723,-118.09,34.01,36.0,1465.0,363.0,1538.0,342.0,3.5469,<1H OCEAN,162770.0
2724,-117.03,32.67,15.0,5094.0,818.0,2118.0,758.0,5.3505,NEAR OCEAN,206706.0
2725,-117.21,33.02,26.0,3194.0,454.0,1032.0,406.0,10.156,NEAR OCEAN,491722.87
2726,-117.34,33.15,17.0,4505.0,1140.0,2111.0,1062.0,3.3536,NEAR OCEAN,239829.01
2727,-118.42,34.3,29.0,3334.0,712.0,2919.0,718.0,3.6548,<1H OCEAN,185895.0
2728,-122.01,37.94,18.0,2077.0,298.0,937.0,292.0,6.3809,NEAR BAY,303468.01
2729,-122.03,37.35,19.0,3811.0,1227.0,1930.0,1153.0,3.5154,<1H OCEAN,281795.0
2730,-122.55,38.42,24.0,2220.0,411.0,894.0,365.0,4.2891,<1H OCEAN,250152.0
2731,-117.18,34.07,14.0,1258.0,245.0,752.0,264.0,3.3924,INLAND,129390.0
2732,-123.36,39.01,35.0,1551.0,321.0,857.0,288.0,2.7232,<1H OCEAN,124309.0
2733,-117.3,34.14,39.0,1781.0,335.0,841.0,320.0,1.9432,INLAND,78629.0
2734,-115.84,33.49,20.0,1660.0,379.0,637.0,250.0,2.0347,INLAND,55586.0
2735,-121.96,37.54,14.0,5106.0,1207.0,2738.0,1108.0,3.9909,<1H OCEAN,211975.0
2736,-121.99,37.29,32.0,2930.0,481.0,1336.0,481.0,6.4631,<1H OCEAN,353451.01
2737,-119.73,36.31,20.0,2440.0,433.0,1579.0,400.0,2.8281,INLAND,77526.0
2738,-117.65,34.06,41.0,465.0,130.0,349.0,138.0,2.0893,INLAND,116477.0
2739,-122.05,37.39,25.0,347.0,82.0,148.0,77.0,4.4531,<1H OCEAN,256941.11
2740,-118.25,33.93,42.0,657.0,147.0,526.0,132.0,2.5,<1H OCEAN,106579.01
2741,-116.77,33.92,19.0,2307.0,525.0,1266.0,437.0,1.6875,INLAND,81361.0
2742,-117.69,33.52,3.0,7374.0,1444.0,3214.0,1279.0,4.538,<1H OCEAN,211759.01
2743,-118.17,33.77,38.0,2239.0,721.0,984.0,684.0,2.346,NEAR OCEAN,227770.01
2744,-121.85,37.38,12.0,12980.0,2568.0,8190.0,2515.0,5.2415,<1H OCEAN,285904.03
2745,-114.6,34.83,46.0,1497.0,309.0,787.0,271.0,2.1908,INLAND,69209.96
2746,-120.65,40.42,39.0,3240.0,652.0,1467.0,621.0,2.1875,INLAND,68890.0
2747,-117.1,34.21,22.0,4397.0,931.0,1145.0,445.0,4.5268,INLAND,138366.0
2748,-118.87,34.21,26.0,4439.0,616.0,1881.0,592.0,6.2935,<1H OCEAN,290770.0
2749,-118.85,34.14,24.0,1999.0,244.0,759.0,247.0,8.7657,<1H OCEAN,476363.79
2750,-118.15,34.08,48.0,3697.0,816.0,2446.0,787.0,3.3988,<1H OCEAN,257903.0
2751,-122.03,37.25,34.0,2892.0,413.0,903.0,365.0,7.8711,<1H OCEAN,480654.73
2752,-117.91,33.73,26.0,2413.0,512.0,2867.0,509.0,4.7639,<1H OCEAN,199358.0
2753,-121.01,37.33,17.0,1926.0,410.0,1054.0,321.0,1.6214,INLAND,91164.0
2754,-118.39,33.88,34.0,1973.0,367.0,843.0,345.0,6.077,<1H OCEAN,399565.1
2755,-117.71,33.54,7.0,4907.0,577.0,1883.0,556.0,10.4415,<1H OCEAN,461610.49
2756,-118.34,33.9,23.0,2395.0,498.0,1309.0,493.0,4.9779,<1H OCEAN,226452.0
2757,-117.87,33.89,19.0,1674.0,243.0,786.0,234.0,6.4218,<1H OCEAN,300926.03
2758,-122.26,37.86,52.0,3497.0,832.0,1493.0,794.0,2.9044,NEAR BAY,229064.0
2759,-122.16,37.73,52.0,1114.0,206.0,425.0,207.0,2.5625,NEAR BAY,134860.0
2760,-122.44,37.76,52.0,1968.0,472.0,784.0,430.0,3.3702,NEAR BAY,368128.09
2761,-118.32,34.01,44.0,4032.0,913.0,1622.0,848.0,2.4934,<1H OCEAN,161482.0
2762,-121.28,38.74,33.0,4384.0,778.0,1775.0,789.0,4.05,INLAND,132455.0
2763,-117.98,34.08,17.0,3640.0,830.0,3537.0,807.0,3.4784,INLAND,149536.0
2764,-118.21,33.83,38.0,793.0,193.0,601.0,187.0,2.8837,NEAR OCEAN,163304.0
2765,-122.24,37.77,43.0,955.0,284.0,585.0,266.0,2.3882,NEAR BAY,120182.0
2766,-121.32,38.59,24.0,4378.0,910.0,2149.0,812.0,2.5035,INLAND,120307.0
2767,-117.23,33.68,10.0,3659.0,650.0,1476.0,515.0,3.8869,<1H OCEAN,187143.02
2768,-117.66,33.58,6.0,4186.0,,1794.0,541.0,9.6986,<1H OCEAN,452862.43
2769,-121.98,38.39,3.0,9488.0,1417.0,4095.0,1335.0,5.1781,INLAND,189953.0
2770,-122.27,37.77,52.0,2252.0,388.0,1033.0,434.0,5.5337,NEAR BAY,323831.04
2771,-117.9,34.09,39.0,1726.0,333.0,892.0,335.0,4.3409,<1H OCEAN,204193.0
2772,-117.6,34.08,15.0,2700.0,460.0,1432.0,449.0,4.9063,INLAND,166614.0
2773,-118.75,34.28,27.0,1452.0,251.0,928.0,259.0,4.6908,<1H OCEAN,207210.01
2774,-122.51,37.97,37.0,4296.0,1089.0,2100.0,1025.0,3.2462,NEAR BAY,301296.0
2775,-120.84,37.53,14.0,3643.0,706.0,2070.0,697.0,3.1523,INLAND,118415.0
2776,-118.37,34.18,33.0,1829.0,512.0,1345.0,500.0,3.1629,<1H OCEAN,222033.02
2777,-118.18,33.77,30.0,1418.0,439.0,720.0,417.0,2.6371,NEAR OCEAN,225660.0
2778,-119.85,36.77,27.0,1510.0,344.0,847.0,295.0,2.9315,INLAND,79920.0
2779,-117.11,34.43,14.0,3026.0,556.0,1349.0,485.0,2.8021,INLAND,105509.0
2780,-119.56,36.1,29.0,424.0,78.0,284.0,73.0,1.5313,INLAND,83080.0
2781,-118.32,34.03,47.0,1082.0,198.0,455.0,193.0,3.0132,<1H OCEAN,161790.0
2782,-121.55,38.51,22.0,2403.0,431.0,1088.0,421.0,3.9,INLAND,149505.0
2783,-124.09,40.87,44.0,692.0,206.0,398.0,211.0,1.1576,NEAR OCEAN,79180.0
2784,-119.79,36.77,30.0,1610.0,410.0,1000.0,397.0,2.0357,INLAND,61799.0
2785,-115.57,32.8,16.0,2276.0,594.0,1184.0,513.0,1.875,INLAND,70716.0
2786,-118.47,33.99,31.0,1312.0,376.0,1178.0,330.0,2.0714,<1H OCEAN,262559.06
2787,-118.31,33.99,44.0,1703.0,358.0,789.0,249.0,1.7083,<1H OCEAN,127164.0
2788,-117.11,32.78,16.0,2470.0,830.0,1170.0,724.0,3.5562,NEAR OCEAN,135070.0
2789,-122.07,37.34,33.0,1208.0,198.0,495.0,216.0,5.4659,<1H OCEAN,318912.04
2790,-118.17,34.12,35.0,2568.0,672.0,1696.0,605.0,2.9154,<1H OCEAN,185795.0
2791,-119.33,36.32,19.0,2778.0,431.0,1092.0,451.0,5.2561,INLAND,128395.0
2792,-118.21,34.12,41.0,1904.0,514.0,1666.0,498.0,3.6845,<1H OCEAN,221257.0
2793,-116.95,32.81,31.0,1277.0,293.0,698.0,237.0,3.1106,<1H OCEAN,141222.0
2794,-119.09,34.22,8.0,40.0,10.0,309.0,16.0,4.0208,NEAR OCEAN,247489.05
2795,-118.3,34.17,17.0,4041.0,1169.0,3309.0,1117.0,2.6016,<1H OCEAN,250009.01
2796,-121.32,37.95,36.0,747.0,189.0,338.0,145.0,1.7885,INLAND,78328.0
2797,-120.69,38.36,19.0,3267.0,614.0,1252.0,566.0,2.7236,INLAND,128955.0
2798,-122.96,38.26,20.0,1982.0,358.0,308.0,132.0,3.1429,NEAR OCEAN,197367.0
2799,-117.15,32.76,37.0,1921.0,502.0,811.0,472.0,2.75,NEAR OCEAN,187669.0
2800,-121.81,37.31,15.0,1898.0,395.0,1527.0,381.0,4.4792,<1H OCEAN,182571.0
2801,-122.26,37.86,35.0,5161.0,1744.0,3276.0,1742.0,1.6307,NEAR BAY,220139.04
2802,-118.12,33.84,37.0,2143.0,382.0,1047.0,377.0,4.4423,<1H OCEAN,223219.0
2803,-121.88,38.03,52.0,1225.0,250.0,725.0,231.0,2.0,INLAND,88605.0
2804,-117.64,33.87,2.0,17470.0,2727.0,5964.0,1985.0,6.2308,<1H OCEAN,292176.0
2805,-121.83,37.29,10.0,1828.0,453.0,1356.0,409.0,4.5943,<1H OCEAN,228798.02
2806,-121.52,38.53,31.0,3089.0,585.0,1366.0,561.0,4.2885,INLAND,164187.0
2807,-118.04,33.97,29.0,2376.0,700.0,1968.0,680.0,2.6082,<1H OCEAN,172125.0
2808,-118.52,34.3,17.0,4542.0,621.0,2144.0,597.0,8.8467,<1H OCEAN,452738.49
2809,-118.32,34.04,47.0,1989.0,532.0,1430.0,519.0,1.8333,<1H OCEAN,162411.0
2810,-118.96,35.39,23.0,5624.0,1148.0,2842.0,1042.0,3.1297,INLAND,95375.0
2811,-117.35,34.04,14.0,2991.0,522.0,1729.0,537.0,3.5139,INLAND,120328.0
2812,-117.3,34.46,8.0,6246.0,1273.0,3883.0,1264.0,2.7917,INLAND,111845.0
2813,-121.69,38.16,46.0,2292.0,472.0,970.0,431.0,2.2888,INLAND,105933.0
2814,-120.65,38.28,21.0,3095.0,681.0,1341.0,546.0,2.1382,INLAND,109658.0
2815,-120.43,34.96,24.0,1799.0,470.0,1416.0,408.0,2.0673,<1H OCEAN,140523.0
2816,-119.1,36.19,17.0,1564.0,396.0,713.0,362.0,1.6186,INLAND,58681.0
2817,-122.31,40.55,11.0,13714.0,2302.0,6511.0,2267.0,3.5522,INLAND,122889.0
2818,-118.41,34.17,35.0,2027.0,428.0,879.0,402.0,4.692,<1H OCEAN,283903.02
2819,-117.77,34.12,15.0,4260.0,770.0,2007.0,695.0,4.4609,INLAND,207217.0
2820,-121.96,38.35,20.0,1415.0,266.0,667.0,250.0,4.0938,INLAND,144098.0
2821,-117.15,32.8,23.0,2395.0,476.0,2284.0,488.0,3.7292,NEAR OCEAN,191890.0
2822,-117.31,34.13,35.0,1622.0,393.0,1296.0,362.0,1.9286,INLAND,72143.0
2823,-118.48,34.02,29.0,1585.0,542.0,1019.0,487.0,2.7072,<1H OCEAN,323509.0
2824,-119.86,36.82,12.0,1488.0,253.0,675.0,223.0,4.7622,INLAND,106573.0
2825,-122.09,37.07,33.0,3581.0,734.0,1780.0,663.0,4.3429,NEAR OCEAN,234478.0
2826,-122.57,37.99,45.0,2404.0,425.0,926.0,400.0,4.9674,NEAR BAY,336562.08
2827,-122.45,37.77,52.0,3188.0,708.0,1526.0,664.0,3.3068,NEAR BAY,456952.47
2828,-122.09,37.39,43.0,2065.0,535.0,1029.0,500.0,3.7318,NEAR BAY,288070.0
2829,-118.31,33.97,52.0,1595.0,325.0,823.0,302.0,3.2188,<1H OCEAN,151835.0
2830,-120.33,37.97,17.0,2530.0,526.0,1024.0,496.0,2.0057,INLAND,112997.0
2831,-121.66,36.71,27.0,4131.0,886.0,2002.0,815.0,3.2929,<1H OCEAN,197696.01
2832,-121.91,37.31,16.0,2962.0,898.0,1555.0,795.0,2.5804,<1H OCEAN,194498.0
2833,-122.03,36.98,37.0,2817.0,716.0,1341.0,662.0,2.1553,NEAR OCEAN,227486.01
2834,-122.1,37.68,37.0,1352.0,342.0,691.0,324.0,3.4032,NEAR BAY,191337.0
2835,-118.36,33.93,27.0,4445.0,1231.0,3340.0,1113.0,3.1656,<1H OCEAN,220444.0
2836,-118.24,33.97,37.0,1053.0,263.0,1354.0,292.0,2.5833,<1H OCEAN,116558.0
2837,-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3.4844,NEAR BAY,157139.0
2838,-118.39,34.14,19.0,5076.0,1034.0,2021.0,960.0,5.5683,<1H OCEAN,397872.27
2839,-118.08,34.12,41.0,1598.0,280.0,807.0,282.0,5.5067,<1H OCEAN,303878.01
2840,-121.8,37.23,18.0,2581.0,358.0,1284.0,377.0,6.7385,<1H OCEAN,307618.01
2841,-118.17,34.11,26.0,4971.0,996.0,2370.0,932.0,4.9676,<1H OCEAN,305324.0
2842,-121.85,39.74,41.0,2901.0,689.0,1426.0,632.0,1.5633,INLAND,63296.0
2843,-118.43,34.29,38.0,1704.0,347.0,1384.0,374.0,2.865,<1H OCEAN,159422.0
2844,-118.43,33.96,38.0,1104.0,216.0,415.0,163.0,6.1985,<1H OCEAN,388016.11
2845,-118.26,33.94,41.0,1510.0,410.0,1408.0,389.0,1.65,<1H OCEAN,99463.0
2846,-117.31,34.14,38.0,2011.0,448.0,1190.0,403.0,1.8654,INLAND,76517.0
2847,-122.28,37.86,52.0,2031.0,450.0,958.0,445.0,1.9327,NEAR BAY,175201.0
2848,-121.55,39.51,50.0,1050.0,288.0,485.0,260.0,1.1607,INLAND,57777.0
2849,-121.01,37.25,16.0,2216.0,458.0,1135.0,424.0,2.7316,INLAND,100571.0
2850,-122.77,38.29,32.0,3201.0,542.0,1869.0,519.0,3.2442,<1H OCEAN,241046.0
2851,-117.08,32.63,33.0,2891.0,793.0,1607.0,754.0,2.1281,NEAR OCEAN,136047.0
2852,-117.96,33.79,36.0,2398.0,403.0,1261.0,402.0,5.2816,<1H OCEAN,220450.0
2853,-118.36,33.84,35.0,1577.0,279.0,743.0,274.0,5.7654,<1H OCEAN,337342.03
2854,-121.9,36.97,21.0,3707.0,751.0,1420.0,608.0,4.4485,NEAR OCEAN,298040.0
2855,-118.51,34.03,37.0,4072.0,905.0,1468.0,923.0,3.8571,<1H OCEAN,439577.31
2856,-121.91,37.44,19.0,2174.0,484.0,1645.0,484.0,5.0362,<1H OCEAN,231033.0
2857,-119.28,34.45,36.0,2376.0,541.0,1505.0,547.0,2.4595,<1H OCEAN,219646.0
2858,-117.95,33.84,18.0,3418.0,815.0,1961.0,773.0,3.65,<1H OCEAN,170258.0
2859,-118.22,33.9,38.0,796.0,159.0,679.0,167.0,3.6607,<1H OCEAN,129938.0
2860,-117.08,32.6,24.0,1901.0,490.0,1334.0,476.0,2.2544,NEAR OCEAN,121976.0
2861,-117.87,33.89,22.0,2340.0,664.0,1382.0,546.0,3.343,<1H OCEAN,194181.0
2862,-117.3,33.22,4.0,14960.0,2988.0,6666.0,2612.0,3.7568,NEAR OCEAN,214298.0
2863,-117.11,32.76,28.0,1457.0,397.0,672.0,342.0,1.9799,NEAR OCEAN,128850.0
2864,-123.19,39.15,16.0,2577.0,495.0,1232.0,488.0,2.6012,<1H OCEAN,125880.0
2865,-120.97,37.67,16.0,1499.0,250.0,1292.0,271.0,4.3851,INLAND,154723.0
2866,-118.15,34.15,52.0,275.0,123.0,273.0,111.0,1.1667,<1H OCEAN,183053.02
2867,-119.76,36.72,24.0,1240.0,265.0,1035.0,232.0,2.875,INLAND,79468.0
2868,-117.88,33.89,17.0,3218.0,923.0,1701.0,824.0,3.6946,<1H OCEAN,183091.0
2869,-120.68,35.51,17.0,1701.0,298.0,941.0,293.0,4.3218,<1H OCEAN,225629.01
2870,-122.13,38.01,48.0,2123.0,494.0,859.0,474.0,1.8523,NEAR BAY,154196.0
2871,-118.27,33.82,39.0,1357.0,249.0,763.0,229.0,4.25,<1H OCEAN,194285.0
2872,-119.55,36.51,46.0,1889.0,390.0,971.0,403.0,2.2132,INLAND,69336.0
2873,-121.93,37.89,13.0,2085.0,292.0,852.0,264.0,7.3445,INLAND,292787.0
2874,-121.01,37.37,41.0,1045.0,233.0,632.0,230.0,2.3583,INLAND,95153.0
2875,-118.2,34.14,52.0,2090.0,466.0,1219.0,390.0,4.0909,<1H OCEAN,231873.0
2876,-121.85,37.33,19.0,735.0,158.0,597.0,134.0,4.5208,<1H OCEAN,223046.01
2877,-121.83,37.25,17.0,2332.0,637.0,1636.0,623.0,3.1932,<1H OCEAN,190044.0
2878,-117.06,32.6,24.0,1088.0,268.0,1095.0,246.0,2.4191,NEAR OCEAN,119548.0
2879,-121.46,38.63,26.0,3185.0,658.0,2444.0,626.0,1.56,INLAND,68984.0
2880,-120.45,36.86,34.0,673.0,173.0,539.0,182.0,2.3523,INLAND,98959.0
2881,-121.83,37.36,22.0,3936.0,860.0,3508.0,877.0,4.2312,<1H OCEAN,193381.0
2882,-121.83,37.29,20.0,1649.0,408.0,1729.0,362.0,3.3833,<1H OCEAN,160952.0
2883,-118.27,34.17,52.0,2287.0,295.0,829.0,296.0,7.8383,<1H OCEAN,474630.69
2884,-118.09,34.17,36.0,2875.0,552.0,1131.0,458.0,4.3083,INLAND,291255.0
2885,-121.31,38.97,16.0,1210.0,228.0,726.0,222.0,2.7083,INLAND,127377.0
2886,-121.01,38.73,7.0,6322.0,1046.0,2957.0,1024.0,4.7276,INLAND,194276.0
2887,-118.12,34.09,25.0,4870.0,1371.0,3518.0,1296.0,3.2307,<1H OCEAN,238121.0
